datasets/tapping_vf/aug229_sq9VVWwcBaAsNbc5.mp4 0
datasets/tapping_vf/O1TrqysWoN3OZypT.mp4 0
datasets/tapping_vf/aug205_gQEACS5nkMnMzACW.mp4 0
datasets/vf_shaking_wrong/r7ovDUW3OttjnERz.mp4 2
datasets/vf_shaking_correct/wNKtCD4Y0jEjkS0l.mp4 1
datasets/vf_shaking_correct/B2DhkLcFAlmRQA75.mp4 1
datasets/vf_shaking_correct/aug286_zeM6AUbhw49YPNRW.mp4 1
datasets/vf_shaking_correct/aug2_BBw4II0rmXiDh1JW.mp4 1
datasets/tapping_vf/Gjini8buwOh1R33K.mp4 0
datasets/vf_shaking_correct/aug214_7X0r7DC4gv11cxzv.mp4 1
datasets/vf_shaking_correct/aug251_0nJAWsZUhyOPnIrA.mp4 1
datasets/vf_shaking_wrong/aug224_0O81b21dXWvWCIL5.mp4 2
datasets/vf_shaking_wrong/aug143_lqzYprAkvYmj7scG.mp4 2
datasets/vf_shaking_correct/8PkSXPtjXwhApLGE.mp4 1
datasets/tapping_vf/aug79_Su9E74E56gV14OBA.mp4 0
datasets/vf_shaking_correct/y6BKCbGrLTkFjTyG.mp4 1
datasets/vf_shaking_wrong/okCnjTkd06OgLUi7.mp4 2
datasets/vf_shaking_correct/aug316_83PPRQduDWwH3QUK.mp4 1
datasets/vf_shaking_wrong/D21ddD8n53HAkABc.mp4 2
datasets/vf_shaking_correct/5lLedPIHXH8EaaYN.mp4 1
datasets/vf_shaking_wrong/7vXdfsp0LZVrRTBj.mp4 2
datasets/vf_shaking_wrong/7Ib6OMW6KmeM3HSv.mp4 2
datasets/vf_shaking_correct/468QGeBWhNC3xj1L.mp4 1
datasets/vf_shaking_correct/aug196_p9iEL3URuAkFaSf7.mp4 1
datasets/vf_shaking_wrong/si0mYaq3VU0NSBVo.mp4 2
datasets/vf_shaking_correct/ROdIZ0hQYX1qe5eO.mp4 1
datasets/tapping_vf/aug291_xGJEriHC2sGjjXKG.mp4 0
datasets/vf_shaking_correct/KoxTiZsnAgH4SCYq.mp4 1
datasets/vf_shaking_correct/aug148_UppSVZJZoM7tmDD2.mp4 1
datasets/vf_shaking_wrong/06JcnhEf59i1rUsf.mp4 2
datasets/tapping_vf/VgV7i2hCwv0TdBHf.mp4 0
datasets/tapping_vf/bWqhoHKWGF0K61sc.mp4 0
datasets/vf_shaking_wrong/lUqyH7ecflJyz4Bw.mp4 2
datasets/vf_shaking_correct/nNC4To3zoEDyYnvV.mp4 1
datasets/vf_shaking_correct/VgvdNvqD3SH8Jqqg.mp4 1
datasets/tapping_vf/aug11_yXgH8QhIORLoIaFH.mp4 0
datasets/vf_shaking_correct/aug25_zzlxX7dpRAB8rjqZ.mp4 1
datasets/vf_shaking_correct/aug117_0Doc89Z6Dfi5NfqC.mp4 1
datasets/tapping_vf/aug95_IXp5L6GZESuedAbT.mp4 0
datasets/vf_shaking_correct/aug310_DQwoakQiAB3v0TW8.mp4 1
datasets/tapping_vf/aug308_gqAaCNAFAPH7Uetd.mp4 0
datasets/tapping_vf/D5l0lEcaiUTBtosh.mp4 0
datasets/vf_shaking_wrong/aug4_sGZOkEMjzrFxWd8t.mp4 2
datasets/vf_shaking_wrong/BkgMbDVVL6wll6AS.mp4 2
datasets/vf_shaking_correct/QTOTyMUJcu5nNZcN.mp4 1
datasets/vf_shaking_correct/aug63_unNC6WW1SxXgADrc.mp4 1
datasets/tapping_vf/ohWZmanyq5UoAZie.mp4 0
datasets/tapping_vf/vCeh7lTTiqMgBYov.mp4 0
datasets/vf_shaking_wrong/aug149_FgQ3VKnXWUibiZ7d.mp4 2
datasets/tapping_vf/Hf5EBVFC5kcmv9eQ.mp4 0
datasets/vf_shaking_correct/BoimSonXNWAR6l0X.mp4 1
datasets/vf_shaking_wrong/aWhrgpSfbqAyEqjp.mp4 2
datasets/vf_shaking_correct/aug20_KU90rYORqKvqWzcM.mp4 1
datasets/vf_shaking_correct/GyZdDMDvvD21Is2p.mp4 1
datasets/vf_shaking_correct/znlSJ33bQo2zkImS.mp4 1
datasets/vf_shaking_correct/aug165_AQ8uoV18IhcgBwzN.mp4 1
datasets/vf_shaking_correct/Ei78Q12hrxD0skSs.mp4 1
datasets/vf_shaking_correct/djnsTe5v8zHeFP86.mp4 1
datasets/tapping_vf/aug172_lbRJe4s9gseW6SeR.mp4 0
datasets/vf_shaking_wrong/aug44_k83gy1vHjZvHk7BY.mp4 2
datasets/vf_shaking_correct/Rt2FfZ66ItAWljQK.mp4 1
datasets/vf_shaking_correct/hcdKwRvMkZsy4hhN.mp4 1
datasets/vf_shaking_wrong/Jnl4KyDPy6rjZeUo.mp4 2
datasets/tapping_vf/aug56_Yi2h9ZN6UJ8o7dLc.mp4 0
datasets/vf_shaking_wrong/aug187_dFUSc7IBnhsTfwtp.mp4 2
datasets/vf_shaking_wrong/oBrpg84broFVZPF9.mp4 2
datasets/vf_shaking_wrong/30pfu2tgmTdrctW5.mp4 2
datasets/vf_shaking_correct/cUZD6tpSfXO1cne5.mp4 1
datasets/vf_shaking_correct/IrOSrrFjOE0QjpSL.mp4 1
datasets/vf_shaking_correct/Xk9qryShkLJVg3Oa.mp4 1
datasets/vf_shaking_correct/aug24_RWB0mtseVt6TgrcA.mp4 1
datasets/tapping_vf/YUgTxc60NucVZ6zk.mp4 0
datasets/tapping_vf/usM1cRVBjNQFo4ln.mp4 0
datasets/vf_shaking_correct/5L5jSkfkWFBsb4gT.mp4 1
datasets/vf_shaking_correct/dV94gTGV15ChjDpw.mp4 1
datasets/vf_shaking_correct/aug66_uUo6yezSAgOT1WuG.mp4 1
datasets/vf_shaking_correct/1daMxkT0toa2L31m.mp4 1
datasets/tapping_vf/hYmJcwzroEanrQi1.mp4 0
datasets/tapping_vf/HgFV5PIHajQcatgN.mp4 0
datasets/vf_shaking_correct/fbf4vbBdLdmkM2QN.mp4 1
datasets/tapping_vf/BKDRztVn8Y3Pzm7z.mp4 0
datasets/vf_shaking_correct/aug209_IH1jRWhZV2xgCLlQ.mp4 1
datasets/vf_shaking_wrong/IrmdsfXuaE51OMhn.mp4 2
datasets/vf_shaking_correct/W6oZPEiWT7B7lr3P.mp4 1
datasets/vf_shaking_correct/aug52_Xn6naWPr4eZVztcd.mp4 1
datasets/vf_shaking_correct/5bfI7lERFB8lLPV8.mp4 1
datasets/vf_shaking_correct/kl8mc6uA6HVd5Hbu.mp4 1
datasets/tapping_vf/oGOX4etyJKz7cVFc.mp4 0
datasets/tapping_vf/aug59_xJKAmQHRb859QhDF.mp4 0
datasets/vf_shaking_correct/1PadJ1Y7p6mxrxrX.mp4 1
datasets/tapping_vf/aug46_6egIBpN9jb4VXhMn.mp4 0
datasets/vf_shaking_wrong/aug231_AZJUo8EVSXN2kLYg.mp4 2
datasets/vf_shaking_wrong/mZciILawKqHuyctw.mp4 2
datasets/tapping_vf/aug147_qotAqo3VJpteW2Cj.mp4 0
datasets/vf_shaking_wrong/uJCl2qiQ8P7yB1cJ.mp4 2
datasets/vf_shaking_correct/lIuZh9hz3QdKo7O4.mp4 1
datasets/tapping_vf/fPGYBPkwCZwPl9ki.mp4 0
datasets/tapping_vf/v9khtj9cuPZCaKEX.mp4 0
datasets/vf_shaking_correct/EuzAimWuZFEm8hWS.mp4 1
datasets/vf_shaking_wrong/aug208_1t889c9FwYBVDb3l.mp4 2
datasets/vf_shaking_correct/fVf3Rq3MfDkP8vF8.mp4 1
datasets/vf_shaking_wrong/aug72_W1T17RaCyUX2BqHw.mp4 2
datasets/tapping_vf/wAWpzcfmmyarWWDY.mp4 0
datasets/vf_shaking_correct/aug288_AcJhhKt9T2EetyzJ.mp4 1
datasets/vf_shaking_correct/0WldU0jGX5Rx7o9n.mp4 1
datasets/tapping_vf/7rgnUz6oHUH6soDE.mp4 0
datasets/vf_shaking_correct/aug119_7Hf2dIufcrwBuIca.mp4 1
datasets/vf_shaking_wrong/aug135_9eucns3vnvYe5M50.mp4 2
datasets/tapping_vf/aug212_QyPQxdnTISApxuLU.mp4 0
datasets/vf_shaking_correct/aug273_G3jIMzzpdPlnTpfW.mp4 1
datasets/vf_shaking_correct/quqtHaIVkh1s6Lrh.mp4 1
datasets/vf_shaking_wrong/w8dGE2QCaBmgTxGc.mp4 2
datasets/vf_shaking_wrong/wnpaeObgflSpwIqJ.mp4 2
datasets/vf_shaking_correct/aug41_AzWddKHemLc9a2Eh.mp4 1
datasets/vf_shaking_correct/aug16_o5ARIs3ik8ade7V5.mp4 1
datasets/vf_shaking_correct/crzyYnXgI8icrc1y.mp4 1
datasets/vf_shaking_correct/V459oglcko1SBGXl.mp4 1
datasets/tapping_vf/brZWc3TLaFKSZa5K.mp4 0
datasets/vf_shaking_correct/chQsLzWs2wBaIHsl.mp4 1
datasets/vf_shaking_correct/EPGJWpLSqFobJ0kw.mp4 1
datasets/vf_shaking_wrong/aug236_kK3Ceyh3E7nQ3G2y.mp4 2
datasets/vf_shaking_correct/aug55_hvAEETFQWx8QlFPv.mp4 1
datasets/vf_shaking_wrong/6yqPgpscE67O0DRa.mp4 2
datasets/vf_shaking_wrong/aOFtK580AbT13H1H.mp4 2
datasets/vf_shaking_correct/aug197_zd6uPU80ZRnDVUcK.mp4 1
datasets/vf_shaking_wrong/aug75_KzxS7JcftT9ccHIT.mp4 2
datasets/tapping_vf/aug4_DCTpIlunxG5qSqGw.mp4 0
datasets/tapping_vf/aug118_19HkrvlsSm1jwJ8c.mp4 0
datasets/vf_shaking_correct/paeBVwj0k9kZK8Ue.mp4 1
datasets/vf_shaking_correct/aug323_m5ZY998I5O1gEvrl.mp4 1
datasets/vf_shaking_correct/aug212_nPNHqTn5ritsaqHd.mp4 1
datasets/vf_shaking_correct/aug158_LWIGq5hrxbDgd1oQ.mp4 1
datasets/vf_shaking_correct/I9CHcC4Mo8GLC9dj.mp4 1
datasets/vf_shaking_wrong/aug116_2OqaAcGz7NNIipSu.mp4 2
datasets/vf_shaking_wrong/aug98_8NKh0U9ztOVz44Rz.mp4 2
datasets/vf_shaking_wrong/aug19_QtpGdzTWrvMBeqs5.mp4 2
datasets/vf_shaking_wrong/IFhO1vXZBfK1B23q.mp4 2
datasets/tapping_vf/4aie3Qh2rwPsOQ9Q.mp4 0
datasets/vf_shaking_correct/dSbmSnoQNWkEa3Iv.mp4 1
datasets/tapping_vf/altUso25OyS3bGru.mp4 0
datasets/vf_shaking_correct/b6pBX5dXKcRTUO38.mp4 1
datasets/vf_shaking_wrong/V2MWt2Qdn6VfmzMW.mp4 2
datasets/vf_shaking_correct/aug138_B09UofO64vVfCLkI.mp4 1
datasets/tapping_vf/SoaH5Z7wsEyrIaLu.mp4 0
datasets/vf_shaking_correct/aug120_stI9ScilQkLB7P89.mp4 1
datasets/vf_shaking_wrong/JEo1L7Obm2UVILbO.mp4 2
datasets/vf_shaking_correct/yiz1MEUGznoWXMBc.mp4 1
datasets/vf_shaking_wrong/aug123_OyDAc3X7or2xavX6.mp4 2
datasets/vf_shaking_wrong/aug209_0XM3Hs0vVj6rz2lA.mp4 2
datasets/vf_shaking_wrong/OVtx9of6C8EAP3he.mp4 2
datasets/vf_shaking_wrong/aug82_mLIrBVNDmnrtxxhm.mp4 2
datasets/vf_shaking_wrong/KmRHiKEE3CnusWlu.mp4 2
datasets/vf_shaking_correct/aug45_QDcANd8kMj6Dpc4S.mp4 1
datasets/vf_shaking_wrong/aug122_8NKh0U9ztOVz44Rz.mp4 2
datasets/vf_shaking_correct/OYrklmQZ7Q3JZJpd.mp4 1
datasets/vf_shaking_wrong/aug90_wGzArw8msjJ1sNUW.mp4 2
datasets/tapping_vf/aug267_JbgHRIvjQ1lZnHnL.mp4 0
datasets/tapping_vf/mcDlXBWfgaTtacnU.mp4 0
datasets/vf_shaking_correct/YMIEJHvSafAYNti6.mp4 1
datasets/vf_shaking_correct/aug140_tiN1MKmvbWtjhdr0.mp4 1
datasets/vf_shaking_correct/aug143_VgsvGSWDEfIqeSaK.mp4 1
datasets/vf_shaking_correct/aug311_SU8DsM0GsKKHbtxK.mp4 1
datasets/tapping_vf/aug323_YY2QKXGwVEq0J4ll.mp4 0
datasets/vf_shaking_wrong/I4c1PzDoc4YK1lxh.mp4 2
datasets/tapping_vf/JKDwvTxJZrymPQVh.mp4 0
datasets/tapping_vf/aug252_ruI8KzPZwrPx7kkd.mp4 0
datasets/vf_shaking_correct/3NTmGLB506dN81Cz.mp4 1
datasets/vf_shaking_wrong/aug54_nneoNLlV90mArYnb.mp4 2
datasets/vf_shaking_wrong/HRhnz9xQOQAduOzI.mp4 2
datasets/tapping_vf/RmieiN0k28N3ylgD.mp4 0
datasets/vf_shaking_correct/aug201_2jZvqqbtzlKuT8Oc.mp4 1
datasets/vf_shaking_wrong/lKAxso4VbJkbjIcr.mp4 2
datasets/vf_shaking_wrong/SuFlp0kMgtNglAig.mp4 2
datasets/vf_shaking_correct/RWB0mtseVt6TgrcA.mp4 1
datasets/tapping_vf/xJKAmQHRb859QhDF.mp4 0
datasets/vf_shaking_correct/aug184_El7vcXP1Tx5aQ5DO.mp4 1
datasets/vf_shaking_wrong/lXy32x00sQ2K6ZyA.mp4 2
datasets/tapping_vf/aug140_IpBPBV8B5ixFPf5V.mp4 0
datasets/vf_shaking_correct/ofYUNHDrnyvNM1KF.mp4 1
datasets/vf_shaking_wrong/vnhZtAE5oy5un4nJ.mp4 2
datasets/vf_shaking_correct/l5Kg9m6HSToGDNgY.mp4 1
datasets/vf_shaking_correct/SWJwaWVBi1tyq3af.mp4 1
datasets/vf_shaking_wrong/aug159_JX7ax40mJs1HPODl.mp4 2
datasets/tapping_vf/aug31_wAWpzcfmmyarWWDY.mp4 0
datasets/vf_shaking_correct/aug285_jAQIJN5KDZrarZFk.mp4 1
datasets/vf_shaking_wrong/aug146_PCKfCj8unfWELWoc.mp4 2
datasets/vf_shaking_correct/XrPRauFDB4ZssADW.mp4 1
datasets/tapping_vf/aug113_ApTet055Hs6JjnMx.mp4 0
datasets/vf_shaking_correct/XSLiVtd8sxsT11N2.mp4 1
datasets/vf_shaking_correct/aug187_aVpzDYIIXGTRSuaz.mp4 1
datasets/vf_shaking_correct/aug267_YV7e5FmdfSG7j0tB.mp4 1
datasets/vf_shaking_correct/aug246_lWeOVYDFlzRGFeZy.mp4 1
datasets/vf_shaking_wrong/l6SS7lgFjt82oDYr.mp4 2
datasets/vf_shaking_correct/yNPJniIDMK3CAtH1.mp4 1
datasets/vf_shaking_wrong/aug190_OgsqisguXhE1WHhw.mp4 2
datasets/vf_shaking_wrong/aug131_JEo1L7Obm2UVILbO.mp4 2
datasets/vf_shaking_wrong/aug81_EY8jeHRixjRPXHUt.mp4 2
datasets/vf_shaking_correct/BTaEuUR52QFrVOgK.mp4 1
datasets/vf_shaking_correct/y7ZWbhw3dyUzbGcW.mp4 1
datasets/tapping_vf/aug24_fatllelJV6PHZfUU.mp4 0
datasets/tapping_vf/aug311_c3BfJmT24TsWh5p2.mp4 0
datasets/vf_shaking_wrong/bofPbEmkt3GYYBSZ.mp4 2
datasets/vf_shaking_wrong/5ryT77VqqdBaQ6nA.mp4 2
datasets/vf_shaking_wrong/aug9_UKe0lf8gvoGqIPGk.mp4 2
datasets/vf_shaking_correct/xJoOwW1k63J3e2RJ.mp4 1
datasets/vf_shaking_wrong/wpHK1Kc1YArB9e1v.mp4 2
datasets/vf_shaking_correct/ai0pasOqUwTaxFK5.mp4 1
datasets/tapping_vf/eGaoovQLHv2YLM0W.mp4 0
datasets/vf_shaking_correct/aug174_Srfs0trU4c3TXkMT.mp4 1
datasets/vf_shaking_correct/aug130_deZJnMrrr5zpYinD.mp4 1
datasets/vf_shaking_correct/Fqiw2KQGCbFqbrsW.mp4 1
datasets/vf_shaking_correct/aug235_qBL2vPKSFgiVwK4A.mp4 1
datasets/tapping_vf/aug110_v9khtj9cuPZCaKEX.mp4 0
datasets/tapping_vf/aug97_BaRy1DPCj2G4fcwf.mp4 0
datasets/tapping_vf/aug296_zslAIDq0I4ELHMhp.mp4 0
datasets/vf_shaking_wrong/aug103_AZJUo8EVSXN2kLYg.mp4 2
datasets/vf_shaking_correct/GQw4BThgBzYwnPjB.mp4 1
datasets/vf_shaking_correct/aug182_UG6cZyC3U9jQviRw.mp4 1
datasets/vf_shaking_correct/13czMP3vz3b2oC2O.mp4 1
datasets/vf_shaking_wrong/JX7ax40mJs1HPODl.mp4 2
datasets/tapping_vf/ooDtDnsQTKRdpiPz.mp4 0
datasets/vf_shaking_wrong/aug237_0bJbyA0salWOTp0l.mp4 2
datasets/tapping_vf/aug143_19HkrvlsSm1jwJ8c.mp4 0
datasets/vf_shaking_wrong/lVinY7OhtqsgimJt.mp4 2
datasets/vf_shaking_correct/qUZObZgTRotC2teR.mp4 1
datasets/vf_shaking_correct/N10NlR8LgJQFqneH.mp4 1
datasets/tapping_vf/aug156_DCTpIlunxG5qSqGw.mp4 0
datasets/vf_shaking_correct/GdAOT5hlOZiiqp55.mp4 1
datasets/vf_shaking_correct/ZdQuNbk5dswpIynR.mp4 1
datasets/vf_shaking_correct/aug173_32aLGAPTK4sI4StM.mp4 1
datasets/vf_shaking_correct/lFBDD9kFlQvd5vVD.mp4 1
datasets/vf_shaking_correct/Xn6naWPr4eZVztcd.mp4 1
datasets/vf_shaking_correct/aug142_iyWFmHMR2aJ7DGiN.mp4 1
datasets/tapping_vf/aug260_Z63ZvVNEWzdIH9d0.mp4 0
datasets/vf_shaking_wrong/oxFSAlx93E5Vjy7c.mp4 2
datasets/vf_shaking_wrong/oxkTOKXY596Crf1T.mp4 2
datasets/vf_shaking_wrong/Hg8weIMS5Dr1K1Ow.mp4 2
datasets/tapping_vf/G5H0Bp50SMUby1ma.mp4 0
datasets/vf_shaking_wrong/aug42_zS4CYw3MtG75No96.mp4 2
datasets/vf_shaking_wrong/PaYPVQ38TzCLxX9E.mp4 2
datasets/vf_shaking_correct/0L6yqtlh89KxWowa.mp4 1
datasets/vf_shaking_correct/EIvNdxSFb1DFqWbl.mp4 1
datasets/vf_shaking_wrong/aug129_OVtx9of6C8EAP3he.mp4 2
datasets/vf_shaking_correct/yWkGlY8kfZmTi8yo.mp4 1
datasets/vf_shaking_wrong/xByDRwddGaY9uSkN.mp4 2
datasets/vf_shaking_correct/aug218_cWCeHX2kSGfwcCMx.mp4 1
datasets/tapping_vf/aug283_8PnVcuOpfq2bzuGK.mp4 0
datasets/vf_shaking_correct/8S3CI1rOC4J5kTBI.mp4 1
datasets/tapping_vf/aug175_L45ZtX3Lc3kSE6Qt.mp4 0
datasets/vf_shaking_correct/5ksMj4iv2oFWNAEs.mp4 1
datasets/vf_shaking_wrong/7kKKWBGwaoN6xcUo.mp4 2
datasets/vf_shaking_correct/a2emmhfZY67MEyqf.mp4 1
datasets/vf_shaking_correct/BPnonbEaLAZKkoM8.mp4 1
datasets/vf_shaking_correct/8gzwVTJSQFLn8CMA.mp4 1
datasets/tapping_vf/aug20_YzDSEiAc9JHckx9y.mp4 0
datasets/vf_shaking_wrong/aug201_8T5seMMiH2ehOugw.mp4 2
datasets/tapping_vf/aug18_G5H0Bp50SMUby1ma.mp4 0
datasets/vf_shaking_correct/aug114_FQGd35HVpPwXJDHF.mp4 1
datasets/vf_shaking_correct/czhUNNyKdXsOxtAf.mp4 1
datasets/vf_shaking_wrong/BhWkJFSKcHPa3WDf.mp4 2
datasets/vf_shaking_correct/aug91_0Doc89Z6Dfi5NfqC.mp4 1
datasets/vf_shaking_correct/AkIeL5g6ohXg7yAv.mp4 1
datasets/vf_shaking_wrong/SWeQyRqh0YfThG56.mp4 2
datasets/vf_shaking_correct/Axsolm8dIqNq33rH.mp4 1
datasets/vf_shaking_correct/IH1jRWhZV2xgCLlQ.mp4 1
datasets/vf_shaking_wrong/8vGf72CIORts1moH.mp4 2
datasets/tapping_vf/aug300_bcK78xVda2Ip28yW.mp4 0
datasets/vf_shaking_wrong/0XM3Hs0vVj6rz2lA.mp4 2
datasets/tapping_vf/rz7l47stPk8GBgB8.mp4 0
datasets/tapping_vf/aug152_v5To01cEVP3vFrmW.mp4 0
datasets/tapping_vf/GDgwZNxQVuOaAoke.mp4 0
datasets/vf_shaking_correct/aug225_NQR7UXmiEDHBofZJ.mp4 1
datasets/vf_shaking_correct/aug293_a2emmhfZY67MEyqf.mp4 1
datasets/vf_shaking_correct/aug161_0WldU0jGX5Rx7o9n.mp4 1
datasets/tapping_vf/aug58_drxCpQauoSc7N0UC.mp4 0
datasets/tapping_vf/aug309_0BU4Q1OntXNEEuHG.mp4 0
datasets/vf_shaking_wrong/ctG6zXWxAMIgQlYP.mp4 2
datasets/tapping_vf/mg1sW7Rd9sGG8Ep0.mp4 0
datasets/vf_shaking_correct/aug156_unNC6WW1SxXgADrc.mp4 1
datasets/vf_shaking_wrong/6xL9GiPwpmknLFPI.mp4 2
datasets/vf_shaking_correct/aug185_f1OjMDBVg3INx7Hb.mp4 1
datasets/vf_shaking_correct/SnPq6yVMTiAtQjcu.mp4 1
datasets/vf_shaking_wrong/aug43_EWVN1Kf9fRwo1FNM.mp4 2
datasets/vf_shaking_correct/2YqMThHApRmOQ8Qq.mp4 1
datasets/vf_shaking_wrong/aug52_5ryT77VqqdBaQ6nA.mp4 2
datasets/tapping_vf/AjtG5phrKq8PjxpB.mp4 0
datasets/tapping_vf/aug44_e7SMFdbO31RMJGfo.mp4 0
datasets/vf_shaking_correct/aug271_wnbmndksvRLhDvbD.mp4 1
datasets/vf_shaking_correct/C5cRu4kRBchbtao6.mp4 1
datasets/vf_shaking_wrong/v9lmqSaxy3MLslei.mp4 2
datasets/tapping_vf/jLB6jTnVmwXiTghq.mp4 0
datasets/tapping_vf/7zzfLhvpuCmPg5g5.mp4 0
datasets/vf_shaking_correct/AGuveIkKH7WIAxSM.mp4 1
datasets/vf_shaking_wrong/aug11_ctG6zXWxAMIgQlYP.mp4 2
datasets/vf_shaking_correct/8SDo48dHaFsrpHMn.mp4 1
datasets/tapping_vf/aug189_70BFg9OvjUvJHxAv.mp4 0
datasets/tapping_vf/u2OKO4RHRMgoG4lb.mp4 0
datasets/tapping_vf/aug27_Gdq5h5VllI9Lygn3.mp4 0
datasets/vf_shaking_correct/aug232_dvLYVbUw2sl62Uld.mp4 1
datasets/tapping_vf/aug3_FDDftWmnhzv5pBHC.mp4 0
datasets/vf_shaking_wrong/aug148_r1kZ5mjdcPXPVe8J.mp4 2
datasets/vf_shaking_correct/aug162_x5tRE5n8MRFGhhA3.mp4 1
datasets/vf_shaking_correct/aug291_AzWddKHemLc9a2Eh.mp4 1
datasets/vf_shaking_correct/NbIeUhnbZnwD16KO.mp4 1
datasets/vf_shaking_wrong/aug108_PmPkL51eii0YWztZ.mp4 2
datasets/tapping_vf/aug320_aftAecOcXwOHe7IC.mp4 0
datasets/tapping_vf/aug250_fczz5utE6A7hO48I.mp4 0
datasets/vf_shaking_wrong/EfdubKtWnTyOXu5k.mp4 2
datasets/tapping_vf/aug141_DEXeDVEFFYKFNZJi.mp4 0
datasets/vf_shaking_correct/aug256_4Nv904B9POBdXk6v.mp4 1
datasets/vf_shaking_correct/IrlaRy7Ft49C2Pyy.mp4 1
datasets/vf_shaking_correct/aug298_ROdIZ0hQYX1qe5eO.mp4 1
datasets/vf_shaking_correct/NptPgkpXp1X1Wk3P.mp4 1
datasets/vf_shaking_correct/4Pcof6pzaSWIuUOt.mp4 1
datasets/tapping_vf/v5To01cEVP3vFrmW.mp4 0
datasets/tapping_vf/aug115_4aie3Qh2rwPsOQ9Q.mp4 0
datasets/vf_shaking_wrong/9eucns3vnvYe5M50.mp4 2
datasets/vf_shaking_correct/4Nv904B9POBdXk6v.mp4 1
datasets/vf_shaking_correct/LW6AycSBUc3VZEfi.mp4 1
datasets/vf_shaking_wrong/lqzYprAkvYmj7scG.mp4 2
datasets/vf_shaking_correct/PaXZOCkekargODm0.mp4 1
datasets/tapping_vf/LbIcMg5hCNWMyGFu.mp4 0
datasets/vf_shaking_wrong/aug101_GpJrkQhLV0n8YU1j.mp4 2
datasets/vf_shaking_correct/aug65_m5ZY998I5O1gEvrl.mp4 1
datasets/vf_shaking_wrong/0FsXq0dKotKfc8eR.mp4 2
datasets/vf_shaking_correct/OzTejsRJL84Sh7mL.mp4 1
datasets/vf_shaking_correct/cnQh5oAGrgTuHsqq.mp4 1
datasets/vf_shaking_correct/QcbbxmyPGXuNu1ou.mp4 1
datasets/vf_shaking_correct/ajxq4pVla1kOeg1N.mp4 1
datasets/vf_shaking_wrong/KCjrPR4SuRfu68ES.mp4 2
datasets/tapping_vf/aug290_WS7LQHqN7mlgMU6M.mp4 0
datasets/vf_shaking_correct/aug317_Uaop67OijLCsQlpT.mp4 1
datasets/tapping_vf/gS7FEpdUCCeUr8PK.mp4 0
datasets/vf_shaking_wrong/G8SVX148ADKNmrVy.mp4 2
datasets/tapping_vf/aug251_AGaPOEZBEBtI65f0.mp4 0
datasets/vf_shaking_correct/0nJAWsZUhyOPnIrA.mp4 1
datasets/tapping_vf/aug305_JbgHRIvjQ1lZnHnL.mp4 0
